loan_type,loan_purpose,loan_amount_000s,action_taken,msamd,county_code,census_tract_number,applicant_ethnicity,co_applicant_ethnicity,applicant_race_1,co_applicant_race_1,applicant_sex,co_applicant_sex,applicant_income_000s,lien_status,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units
1,1,237,0,10580.0,83.0,520.03,2,2,5,5,1,2,127.0,1,4515.0,6.25,83100.0,138.14999389648438,1464.0,1750.0
1,1,213,0,35004.0,103.0,1589.0,2,5,5,8,1,5,134.0,1,7379.0,45.02999877929688,110800.0,71.33999633789062,1426.0,2201.0
1,1,618,0,35614.0,47.0,462.01,2,5,5,8,1,5,96.0,1,2685.0,28.82999992370605,73700.0,74.81999969482422,404.0,205.0
2,1,468,0,35004.0,59.0,4162.01,2,2,5,5,1,2,204.0,1,3755.0,21.729999542236328,110800.0,92.16999816894533,1105.0,1323.0
1,1,537,0,35614.0,61.0,134.0,2,5,5,8,2,5,210.0,1,11688.0,20.13999938964844,73700.0,248.6100006103516,2417.0,588.0
1,3,76,0,40380.0,55.0,148.02,2,2,5,5,1,2,83.0,1,5314.0,8.770000457763672,68500.0,104.48999786376952,1765.0,2167.0
1,1,114,0,35614.0,81.0,1507.02,1,5,5,8,2,5,58.0,1,3156.0,46.09999847412109,73700.0,116.48999786376952,935.0,909.0
2,1,123,0,45060.0,67.0,106.0,2,2,5,5,2,1,101.0,1,2174.0,5.800000190734863,68000.0,83.8499984741211,746.0,1023.0
1,1,74,0,40380.0,117.0,211.0,1,5,5,8,2,5,47.0,1,5112.0,16.0,68500.0,74.98999786376953,1178.0,1693.0
1,1,119,0,20524.0,79.0,102.0,2,5,5,8,2,5,77.0,1,8148.0,27.46999931335449,97100.0,111.9800033569336,1806.0,2367.0
1,3,291,0,35004.0,59.0,4102.0,2,2,5,5,1,2,100.0,1,3764.0,15.75,110800.0,109.41999816894533,1246.0,1346.0
1,1,214,0,28740.0,111.0,9519.0,2,5,5,8,1,5,73.0,1,2614.0,37.90999984741211,78500.0,83.7300033569336,498.0,1208.0
1,3,750,0,35614.0,47.0,121.0,2,1,5,5,1,1,200.0,1,1807.0,43.880001068115234,73700.0,139.33999633789062,254.0,637.0
2,1,299,0,35004.0,103.0,2011.0,1,1,5,5,1,2,68.0,1,6409.0,77.36000061035156,110800.0,67.4800033569336,1123.0,1417.0
1,1,44,0,45060.0,67.0,139.0,2,2,5,5,1,2,49.0,1,2871.0,12.260000228881836,68000.0,80.44999694824219,749.0,1184.0
2,1,108,0,45060.0,75.0,210.0,2,5,5,8,1,5,51.0,1,5868.0,3.069999933242798,68000.0,95.5999984741211,1690.0,2391.0
1,2,15,1,10580.0,83.0,525.02,2,2,5,5,2,1,74.0,2,5176.0,4.789999961853027,83100.0,127.01000213623048,1671.0,1993.0
1,1,290,1,35614.0,87.0,107.03,2,5,5,8,1,5,57.0,1,3763.0,78.20999908447266,73700.0,72.13999938964844,432.0,821.0
2,3,529,0,35614.0,85.0,59.0,2,2,5,5,1,2,205.0,1,2900.0,20.65999984741211,73700.0,166.3300018310547,720.0,823.0
1,3,100,0,35614.0,61.0,61.0,2,5,5,8,1,5,230.0,1,5032.0,18.899999618530277,73700.0,175.22999572753906,1137.0,175.0
1,1,250,0,10580.0,91.0,605.02,2,5,5,8,2,5,249.0,1,2207.0,1.899999976158142,83100.0,76.45999908447266,920.0,3425.0
2,3,198,0,35004.0,103.0,1906.03,2,2,5,5,1,2,41.0,1,4419.0,40.2599983215332,110800.0,78.8499984741211,1241.0,2424.0
2,3,145,0,46540.0,65.0,222.0,2,5,5,8,2,5,13.0,1,2604.0,2.5,62100.0,148.0,749.0,930.0
1,3,417,1,35614.0,61.0,126.0,2,5,5,8,1,5,86.0,1,12427.0,23.61000061035156,73700.0,346.989990234375,2402.0,115.0
1,1,175,0,35004.0,59.0,5207.0,2,2,5,5,2,1,133.0,1,5120.0,8.609999656677246,110800.0,105.61000061035156,1471.0,1658.0
2,1,252,0,35004.0,103.0,1581.03,2,5,5,8,1,5,74.0,1,4563.0,31.559999465942383,110800.0,84.83999633789062,1122.0,1374.0
1,2,35,0,46540.0,65.0,213.02,2,2,5,5,2,1,39.0,1,3891.0,27.190000534057617,62100.0,64.05999755859375,663.0,1395.0
1,1,524,1,35614.0,87.0,121.01,2,5,5,8,1,5,50.0,1,6337.0,2.759999990463257,73700.0,95.69000244140624,647.0,1141.0
1,1,105,0,15380.0,29.0,107.0,2,5,5,8,1,5,73.0,1,2365.0,18.81999969482422,68200.0,76.73999786376953,870.0,1226.0
1,3,525,0,35004.0,103.0,1349.04,2,5,5,8,1,5,141.0,1,6688.0,15.0600004196167,110800.0,125.2300033569336,1770.0,2056.0
2,1,140,0,10580.0,1.0,18.01,2,5,5,8,2,5,55.0,1,6875.0,19.040000915527344,83100.0,132.2899932861328,2348.0,2877.0
1,1,450,0,35614.0,81.0,147.0,2,5,5,8,1,5,100.0,1,3367.0,33.79999923706055,73700.0,108.06999969482422,249.0,937.0
1,3,68,0,40380.0,51.0,314.0,2,2,5,5,2,1,64.0,1,4537.0,2.9100000858306885,68500.0,92.63999938964844,1261.0,2025.0
1,3,55,0,40380.0,117.0,203.02,2,5,5,8,2,5,55.0,1,5210.0,7.679999828338623,68500.0,118.88999938964844,1664.0,1991.0
1,3,73,0,35004.0,59.0,4143.04,2,5,5,8,1,5,89.0,1,3684.0,83.22000122070312,110800.0,0.0,512.0,711.0
1,1,61,0,15380.0,29.0,2.0,2,5,5,8,2,5,34.0,1,4150.0,24.6299991607666,68200.0,45.88999938964844,884.0,1882.0
1,3,350,0,15380.0,29.0,66.02,2,2,5,5,1,2,215.0,1,2220.0,34.68000030517578,68200.0,102.80999755859376,361.0,547.0
1,1,632,0,35004.0,59.0,4047.0,2,2,5,5,1,2,260.0,1,6188.0,37.34999847412109,110800.0,119.12000274658205,1562.0,1892.0
2,1,190,0,10580.0,1.0,18.02,1,2,3,3,2,1,117.0,1,3988.0,23.13999938964844,83100.0,88.19000244140625,1245.0,1767.0
1,2,280,0,35614.0,5.0,444.0,2,5,3,8,2,5,76.0,1,3576.0,96.80999755859376,73700.0,102.36000061035156,689.0,1252.0
1,1,215,0,10580.0,91.0,613.01,2,5,5,8,2,5,188.0,1,3489.0,7.139999866485596,83100.0,171.2899932861328,1124.0,1586.0
1,1,318,0,35004.0,103.0,1592.04,2,5,5,8,1,5,204.0,1,4043.0,23.100000381469727,110800.0,81.73999786376953,1133.0,1495.0
1,2,90,1,13780.0,7.0,123.0,2,5,5,8,1,5,51.0,1,5168.0,1.6299999952316284,65700.0,98.16999816894533,1551.0,2309.0
1,2,15,0,13780.0,107.0,203.0,2,2,5,5,1,2,54.0,2,6946.0,6.809999942779541,65700.0,124.38999938964844,2406.0,2885.0
1,2,30,0,15380.0,63.0,243.03,2,5,5,8,2,5,41.0,1,5832.0,5.539999961853027,68200.0,129.6199951171875,2076.0,2269.0
1,1,195,0,35614.0,81.0,24.0,2,5,5,8,2,5,42.0,1,2278.0,88.44999694824219,73700.0,85.37999725341797,339.0,579.0
1,1,100,0,35004.0,103.0,1594.08,2,5,5,8,1,5,75.0,1,4179.0,32.52000045776367,110800.0,83.91000366210938,1019.0,1329.0
2,1,130,0,40380.0,55.0,146.01,2,5,5,8,1,5,47.0,1,5289.0,9.890000343322754,68500.0,104.68000030517578,1539.0,1658.0
1,3,19,0,46540.0,65.0,249.0,2,5,5,8,1,5,47.0,2,5412.0,4.789999961853027,62100.0,113.23999786376952,1600.0,2213.0
1,3,219,1,35004.0,103.0,1583.06,2,2,5,5,1,2,292.0,1,5652.0,11.84000015258789,110800.0,110.72000122070312,1964.0,2081.0
2,1,137,0,40380.0,117.0,205.0,2,2,5,5,2,1,88.0,1,4679.0,4.190000057220459,68500.0,103.80999755859376,1663.0,1954.0
1,3,296,0,40380.0,55.0,122.01,2,5,5,8,1,5,135.0,1,6036.0,14.5,68500.0,170.02999877929688,1049.0,1357.0
2,1,103,1,40380.0,55.0,154.0,2,2,5,5,2,2,29.0,1,3650.0,5.230000019073486,68500.0,117.5999984741211,1152.0,1315.0
1,1,380,0,35614.0,119.0,20.0,2,2,5,5,1,2,117.0,1,4717.0,37.880001068115234,73700.0,151.6300048828125,1434.0,1568.0
1,1,260,0,24020.0,113.0,720.0,2,2,5,5,1,2,160.0,1,3494.0,1.3200000524520874,64100.0,115.70999908447266,1099.0,2633.0
1,1,749,0,35614.0,81.0,554.0,2,2,5,5,1,2,339.0,1,2344.0,90.48999786376952,73700.0,94.02999877929688,418.0,598.0
2,1,85,0,15380.0,29.0,124.0,2,5,5,8,2,5,30.0,1,2197.0,20.299999237060547,68200.0,69.8499984741211,640.0,1213.0
1,1,120,0,35614.0,47.0,596.0,2,5,5,8,1,5,60.0,1,2451.0,13.869999885559082,73700.0,100.37999725341795,692.0,403.0
1,3,119,0,35004.0,103.0,1581.15,2,5,5,8,2,5,120.0,1,7162.0,14.1899995803833,110800.0,101.5999984741211,1659.0,1813.0
1,1,151,0,20524.0,27.0,2201.0,2,5,5,8,1,5,106.0,1,4218.0,58.52999877929688,97100.0,39.20000076293945,189.0,1261.0
1,1,522,0,35614.0,119.0,70.0,2,2,5,5,1,2,315.0,1,6254.0,16.25,73700.0,283.9100036621094,1976.0,1536.0
2,3,197,1,35004.0,103.0,1584.09,2,2,5,5,1,2,63.0,1,3864.0,21.51000022888184,110800.0,80.73999786376953,1128.0,1486.0
1,1,119,0,45060.0,75.0,216.01,2,5,5,8,1,5,43.0,1,2981.0,7.949999809265137,68000.0,76.66999816894531,537.0,1013.0
1,1,550,0,35614.0,47.0,140.0,2,5,5,8,1,5,90.0,1,1843.0,21.489999771118164,73700.0,103.2300033569336,309.0,539.0
1,1,2213,0,35614.0,47.0,153.0,2,2,5,5,1,2,472.0,1,2961.0,31.709999084472656,73700.0,203.8800048828125,429.0,884.0
1,3,84,0,21300.0,15.0,107.0,2,5,5,8,1,5,33.0,1,7830.0,11.140000343322754,64600.0,150.58999633789062,2567.0,2892.0
1,1,179,1,40380.0,55.0,35.0,2,2,5,5,1,2,114.0,1,1685.0,14.600000381469728,68500.0,104.87000274658205,345.0,489.0
1,1,228,0,13780.0,7.0,127.02,2,2,5,5,2,1,96.0,1,4880.0,6.230000019073486,65700.0,123.94000244140624,1730.0,2069.0
1,1,33,1,45060.0,67.0,122.0,2,5,5,8,2,5,49.0,1,1208.0,7.860000133514404,68000.0,81.37000274658203,301.0,435.0
1,1,603,0,35004.0,59.0,4112.0,2,2,5,5,2,1,135.0,1,6655.0,21.709999084472656,110800.0,93.33000183105467,1303.0,1583.0
2,3,107,1,15380.0,29.0,148.01,2,5,5,8,2,5,38.0,1,2555.0,5.559999942779541,68200.0,89.29000091552734,626.0,1048.0
1,3,185,0,35614.0,47.0,954.0,2,2,5,5,2,1,347.0,1,4852.0,99.02999877929688,73700.0,104.3499984741211,712.0,1505.0
1,3,123,0,15380.0,29.0,49.0,2,2,3,5,2,1,62.0,1,6000.0,29.100000381469727,68200.0,70.97000122070312,1388.0,2891.0
1,1,1200,0,35614.0,119.0,93.0,2,5,5,8,1,5,483.0,1,3600.0,73.72000122070312,73700.0,105.58999633789062,399.0,89.0
1,1,171,1,46540.0,65.0,247.0,2,2,5,5,2,2,109.0,1,6299.0,1.909999966621399,62100.0,103.30999755859376,1783.0,2499.0
1,1,116,0,40380.0,55.0,116.01,2,5,5,8,2,5,59.0,1,6316.0,11.380000114440918,68500.0,139.77000427246094,1927.0,2215.0
2,1,172,0,35614.0,71.0,108.02,2,2,5,5,2,1,73.0,1,5175.0,18.049999237060547,73700.0,125.80999755859376,1227.0,1682.0
1,1,617,0,35614.0,119.0,138.0,2,2,5,5,1,2,199.0,1,3065.0,18.13999938964844,73700.0,188.2400054931641,969.0,1084.0
1,1,111,0,20524.0,27.0,604.0,2,5,5,8,1,5,62.0,1,2001.0,30.93000030517578,97100.0,101.31999969482422,326.0,451.0
1,3,170,0,13780.0,7.0,102.0,2,2,5,5,1,2,86.0,1,5307.0,2.4100000858306885,65700.0,102.37000274658205,1514.0,1952.0
2,3,298,0,35004.0,59.0,4089.0,2,2,5,5,2,1,78.0,1,5810.0,25.31999969482422,110800.0,101.91000366210938,1563.0,1754.0
1,1,500,1,35614.0,47.0,555.0,2,5,5,8,2,5,175.0,1,5178.0,37.33000183105469,73700.0,184.33999633789065,674.0,254.0
1,3,252,0,10580.0,91.0,607.02,2,2,5,5,1,2,90.0,1,9239.0,7.269999980926514,83100.0,130.08999633789062,2837.0,3197.0
1,1,323,0,15380.0,29.0,52.01,2,2,5,5,1,2,160.0,1,2890.0,17.989999771118164,68200.0,138.33999633789062,670.0,1312.0
1,1,204,0,15380.0,29.0,120.03,2,2,5,5,2,1,73.0,1,4902.0,3.5899999141693115,68200.0,121.5999984741211,1875.0,2017.0
2,3,337,0,35004.0,103.0,1241.01,2,2,5,5,1,2,121.0,1,4785.0,14.880000114440918,110800.0,90.69000244140624,1146.0,1502.0
2,1,292,1,35004.0,103.0,1584.09,2,5,5,8,2,5,136.0,1,3864.0,21.51000022888184,110800.0,80.73999786376953,1128.0,1486.0
1,1,126,0,15380.0,29.0,94.02,2,2,5,5,2,2,104.0,1,4242.0,9.829999923706056,68200.0,152.19000244140625,1577.0,1768.0
1,1,60,0,45060.0,67.0,126.0,2,2,5,5,1,2,45.0,1,5279.0,6.550000190734863,68000.0,110.05999755859376,1834.0,2130.0
1,3,153,0,15380.0,29.0,149.03,2,2,5,5,2,1,154.0,1,5723.0,4.070000171661377,68200.0,116.20999908447266,1845.0,2183.0
1,1,219,0,15380.0,29.0,49.0,2,5,5,8,2,5,100.0,1,6000.0,29.100000381469727,68200.0,70.97000122070312,1388.0,2891.0
2,1,372,0,35004.0,59.0,4142.02,2,2,3,3,2,1,107.0,1,4252.0,93.18000030517578,110800.0,54.70000076293945,768.0,944.0
1,3,795,0,35614.0,47.0,77.0,2,2,5,5,1,2,298.0,1,4409.0,28.690000534057617,73700.0,196.9900054931641,667.0,1366.0
1,1,180,0,35614.0,71.0,134.0,2,5,5,8,1,5,57.0,1,3117.0,28.489999771118164,73700.0,135.08999633789062,929.0,1047.0
2,1,92,0,46540.0,65.0,239.01,2,5,5,8,1,5,36.0,1,2252.0,4.53000020980835,62100.0,117.27999877929688,789.0,883.0
1,3,256,0,35614.0,85.0,40.0,1,1,5,5,1,2,22.0,1,12668.0,91.87999725341795,73700.0,64.9000015258789,1827.0,2667.0
1,3,520,0,35614.0,119.0,81.0,2,5,5,8,1,5,200.0,1,4758.0,66.2300033569336,73700.0,82.41000366210938,729.0,1199.0
1,3,286,0,35004.0,103.0,1474.01,2,2,5,5,1,2,93.0,1,5841.0,23.68000030517578,110800.0,93.66999816894533,1700.0,1986.0
2,1,145,0,15380.0,63.0,225.0,2,5,3,8,2,5,37.0,1,2760.0,5.760000228881836,68200.0,86.48999786376953,857.0,1092.0
1,1,1677,0,35614.0,61.0,171.0,2,5,5,8,1,5,422.0,1,9135.0,24.86000061035156,73700.0,283.6700134277344,1856.0,117.0
1,1,150,0,10580.0,95.0,7407.0,2,2,5,5,2,1,193.0,1,5437.0,5.019999980926514,83100.0,76.02999877929688,1802.0,2584.0
1,3,405,1,35614.0,47.0,962.0,2,5,3,8,2,5,94.0,1,1828.0,95.7300033569336,73700.0,105.4800033569336,285.0,528.0
1,1,59,0,45060.0,75.0,211.01,2,5,5,8,1,5,41.0,1,4268.0,6.75,68000.0,52.369998931884766,720.0,1483.0
1,1,530,0,35614.0,81.0,934.01,2,1,5,5,2,1,366.0,1,3809.0,15.020000457763672,73700.0,124.56999969482422,888.0,1467.0
1,3,226,0,35004.0,59.0,5175.0,2,2,5,5,1,2,230.0,2,3770.0,14.350000381469728,110800.0,144.08999633789062,1156.0,1368.0
1,3,184,1,15380.0,29.0,95.01,2,5,5,8,2,5,53.0,1,5050.0,19.06999969482422,68200.0,167.1300048828125,1956.0,2134.0
2,1,78,1,45060.0,53.0,303.0,2,5,5,8,2,5,50.0,1,5377.0,3.220000028610229,68000.0,89.55000305175781,1478.0,2314.0
1,3,397,0,35614.0,119.0,147.03,2,5,5,8,2,5,148.0,1,6257.0,29.979999542236328,73700.0,160.64999389648438,1834.0,2098.0
2,1,82,0,45060.0,53.0,304.02,2,5,5,8,1,5,34.0,1,3083.0,2.039999961853028,68000.0,111.69000244140624,972.0,1213.0
1,1,11,0,35004.0,103.0,1905.03,2,2,5,5,1,2,101.0,2,2735.0,15.100000381469728,110800.0,106.87999725341795,812.0,1836.0
1,1,262,0,40380.0,55.0,122.01,2,5,5,8,1,5,386.0,1,6036.0,14.5,68500.0,170.02999877929688,1049.0,1357.0
2,1,169,0,10580.0,1.0,140.02,2,5,5,8,2,5,42.0,1,4340.0,15.140000343322754,83100.0,75.9000015258789,1194.0,1972.0
1,1,840,0,35614.0,119.0,107.02,2,2,5,5,2,1,267.0,1,5605.0,27.600000381469727,73700.0,233.44000244140625,1863.0,832.0
1,3,250,1,35614.0,47.0,187.0,1,5,3,8,2,5,58.0,1,1405.0,61.709999084472656,73700.0,172.52000427246094,129.0,427.0
1,1,284,0,35614.0,47.0,354.0,2,2,5,5,1,2,154.0,1,5373.0,6.159999847412109,73700.0,99.56999969482422,1678.0,25.0
1,1,636,1,35004.0,59.0,3012.0,2,5,5,8,1,5,185.0,1,5976.0,22.38999938964844,110800.0,151.4499969482422,1439.0,1957.0
1,1,236,0,35614.0,47.0,594.02,2,2,5,5,1,1,118.0,1,4817.0,22.729999542236328,73700.0,119.2300033569336,1386.0,1636.0
1,3,300,0,35004.0,103.0,1117.03,2,5,5,8,2,5,66.0,1,3163.0,14.539999961853027,110800.0,94.38999938964844,948.0,1025.0
2,1,152,1,10580.0,1.0,25.0,2,5,3,8,1,5,56.0,1,2790.0,91.33000183105467,83100.0,22.76000022888184,174.0,1251.0
1,1,12,0,35004.0,103.0,1241.02,1,2,5,5,1,2,125.0,2,3270.0,15.56999969482422,110800.0,99.9499969482422,933.0,1289.0
1,3,295,0,35004.0,59.0,5203.0,2,5,5,8,2,5,82.0,1,5969.0,11.93000030517578,110800.0,111.5199966430664,1674.0,1880.0
1,1,325,0,10580.0,91.0,617.01,2,2,5,5,1,2,117.0,1,4928.0,8.8100004196167,83100.0,108.62999725341795,1342.0,1591.0
1,1,280,0,35004.0,103.0,1352.04,2,5,5,8,1,5,100.0,1,4428.0,7.75,110800.0,116.33999633789062,1279.0,1487.0
1,3,146,0,35004.0,59.0,4167.02,2,5,5,8,2,5,105.0,1,4137.0,29.899999618530277,110800.0,93.08000183105467,971.0,535.0
1,1,352,1,35614.0,81.0,997.03,2,2,5,5,1,2,324.0,1,3858.0,34.400001525878906,73700.0,152.5,1132.0,887.0
1,3,422,0,35004.0,59.0,3021.02,2,2,5,5,1,2,143.0,1,3400.0,18.8799991607666,110800.0,156.5399932861328,1140.0,1177.0
2,1,383,0,35004.0,103.0,1583.18,2,5,5,8,1,5,100.0,1,4114.0,10.3100004196167,110800.0,111.5999984741211,1344.0,1593.0
1,3,272,0,35004.0,103.0,1115.03,2,5,5,8,2,5,128.0,1,4470.0,33.619998931884766,110800.0,98.77999877929688,993.0,1463.0
2,1,190,0,21300.0,15.0,106.0,2,2,5,5,1,2,161.0,1,2821.0,9.539999961853027,64600.0,105.5500030517578,864.0,1244.0
1,1,227,0,28740.0,111.0,9522.0,2,2,5,5,1,2,89.0,1,3909.0,23.43000030517578,78500.0,99.20999908447266,1049.0,1558.0
2,1,80,0,45060.0,67.0,122.0,2,5,5,8,2,5,40.0,1,1208.0,7.860000133514404,68000.0,81.37000274658203,301.0,435.0
1,1,308,0,35614.0,119.0,14.01,2,5,3,8,2,5,68.0,1,4008.0,40.470001220703125,73700.0,117.70999908447266,1001.0,1383.0
1,1,239,0,35004.0,59.0,3042.03,2,5,3,8,2,5,108.0,1,5549.0,98.16000366210938,110800.0,78.37999725341797,794.0,1183.0
1,1,570,0,35614.0,61.0,48.0,2,5,5,8,1,5,175.0,1,7325.0,34.099998474121094,73700.0,236.9499969482422,1352.0,248.0
1,1,100,0,20524.0,27.0,2210.01,2,5,5,8,1,5,48.0,1,3650.0,25.100000381469727,97100.0,107.13999938964844,1513.0,1587.0
1,3,205,1,35004.0,59.0,3032.02,1,1,5,5,1,2,28.0,1,4392.0,55.33000183105469,110800.0,97.62000274658205,1049.0,1290.0
1,3,278,1,15380.0,63.0,244.04,2,2,5,5,1,2,243.0,1,4929.0,3.880000114440918,68200.0,161.8300018310547,1745.0,1908.0
1,2,185,0,35004.0,103.0,1462.06,2,2,5,5,2,1,132.0,1,2522.0,40.33000183105469,110800.0,84.87999725341797,645.0,762.0
1,3,100,0,40380.0,55.0,143.02,2,5,5,8,2,5,40.0,1,5034.0,19.899999618530277,68500.0,88.27999877929688,1869.0,1925.0
1,1,80,0,15380.0,29.0,129.02,2,5,5,8,2,5,60.0,1,3470.0,3.109999895095825,68200.0,138.97000122070312,977.0,1017.0
1,1,124,0,40380.0,55.0,119.02,2,5,5,8,2,5,40.0,1,5929.0,4.869999885559082,68500.0,116.62999725341795,2188.0,2307.0
1,1,1050,0,35614.0,47.0,75.0,2,2,5,5,1,2,305.0,1,4774.0,30.18000030517578,73700.0,203.83999633789065,718.0,1635.0
1,1,660,0,35614.0,47.0,622.0,2,5,5,8,2,5,109.0,1,3150.0,17.520000457763672,73700.0,98.52999877929688,702.0,554.0
2,1,147,0,45060.0,67.0,119.0,2,5,5,8,2,5,66.0,1,3901.0,8.25,68000.0,127.68000030517578,1266.0,1462.0
1,3,50,0,40380.0,51.0,313.0,2,5,5,8,1,5,40.0,1,4640.0,2.6700000762939453,68500.0,91.80999755859376,1610.0,2171.0
1,1,388,0,35614.0,5.0,132.0,2,2,5,5,1,2,176.0,1,7426.0,68.69999694824219,73700.0,145.72000122070312,1594.0,2320.0
1,1,168,0,15380.0,29.0,81.02,2,5,5,8,1,5,95.0,1,4101.0,6.320000171661377,68200.0,130.47000122070312,1603.0,1776.0
2,1,143,0,35614.0,71.0,21.0,1,5,5,8,2,5,58.0,1,3179.0,33.81999969482422,73700.0,78.55999755859375,807.0,1234.0
1,3,350,0,35004.0,103.0,1245.0,2,2,5,5,1,2,214.0,1,5396.0,23.71999931335449,110800.0,110.48999786376952,1341.0,1702.0
2,1,254,0,20524.0,27.0,1408.01,2,2,5,5,1,2,49.0,1,2918.0,22.280000686645508,97100.0,81.63999938964844,967.0,1043.0
1,1,375,0,35004.0,103.0,1584.02,2,5,5,8,2,5,120.0,1,4384.0,12.020000457763672,110800.0,122.1999969482422,1319.0,1479.0
1,1,300,0,10580.0,91.0,607.01,2,2,5,5,1,2,145.0,1,7322.0,5.75,83100.0,103.7699966430664,2026.0,2596.0
1,3,356,0,35004.0,103.0,1583.09,1,1,5,5,1,2,57.0,1,4956.0,35.38999938964844,110800.0,85.13999938964844,1028.0,1419.0
1,3,625,1,35614.0,47.0,317.01,2,5,3,8,1,5,121.0,1,3262.0,79.0,73700.0,101.70999908447266,195.0,545.0
1,1,136,0,13780.0,7.0,133.03,2,2,5,5,1,2,139.0,1,2653.0,2.220000028610229,65700.0,132.4499969482422,893.0,1075.0
1,3,115,0,15380.0,29.0,141.02,2,2,5,5,2,1,102.0,2,5433.0,1.340000033378601,68200.0,132.94000244140625,1996.0,2194.0
1,3,134,0,10580.0,83.0,524.03,2,5,5,8,1,5,40.0,1,6602.0,11.010000228881836,83100.0,95.1999969482422,2339.0,2683.0
1,1,450,0,35614.0,81.0,259.0,1,5,5,8,2,5,205.0,1,3353.0,86.61000061035156,73700.0,66.41000366210938,251.0,638.0
1,3,84,0,24020.0,113.0,708.0,2,5,5,8,2,5,41.0,1,7844.0,7.510000228881836,64100.0,98.5500030517578,2250.0,2994.0
1,1,180,0,40380.0,55.0,113.01,2,2,5,5,1,2,123.0,1,7772.0,5.96999979019165,68500.0,155.52999877929688,2635.0,2718.0
1,1,178,0,35004.0,103.0,1459.01,2,2,5,5,1,2,170.0,1,3497.0,60.04999923706055,110800.0,61.02999877929688,857.0,1040.0
1,3,143,0,35614.0,71.0,143.01,2,5,5,8,2,5,34.0,1,5119.0,44.58000183105469,73700.0,116.9499969482422,1416.0,1448.0
1,3,204,0,35614.0,85.0,128.04,2,5,5,8,1,5,83.0,1,4042.0,28.399999618530277,73700.0,102.02999877929688,1051.0,1617.0
1,1,474,0,35614.0,119.0,21.07,2,5,5,8,1,5,119.0,1,1829.0,55.9900016784668,73700.0,118.8000030517578,303.0,594.0
1,3,85,0,45060.0,67.0,104.0,2,2,5,5,1,2,109.0,1,4167.0,5.809999942779541,68000.0,123.2300033569336,1268.0,1450.0
1,3,90,1,13780.0,107.0,204.02,2,2,5,5,1,2,152.0,1,3597.0,2.809999942779541,65700.0,144.00999450683594,1300.0,1389.0
1,1,753,0,35004.0,59.0,5178.01,2,2,5,5,1,2,270.0,1,3349.0,13.229999542236328,110800.0,158.0500030517578,991.0,1430.0
1,1,186,0,46540.0,65.0,243.03,2,2,5,5,2,1,203.0,1,2633.0,5.199999809265137,62100.0,106.93000030517578,890.0,1204.0
2,1,334,0,35004.0,103.0,1347.02,2,5,5,8,1,5,128.0,1,5693.0,15.460000038146973,110800.0,94.54000091552734,1477.0,2116.0
2,3,621,1,35614.0,47.0,439.0,1,1,5,5,2,1,168.0,1,4155.0,95.06999969482422,73700.0,55.18999862670898,267.0,985.0
1,3,165,0,35614.0,81.0,415.0,1,5,5,8,1,5,66.0,1,3687.0,84.69999694824219,73700.0,57.06999969482422,340.0,823.0
2,1,80,0,15380.0,29.0,125.01,2,5,5,8,2,5,44.0,1,4671.0,8.5600004196167,68200.0,64.62999725341797,1012.0,1978.0
1,1,271,0,35614.0,71.0,130.0,2,2,5,5,1,2,208.0,1,4747.0,28.520000457763672,73700.0,118.5500030517578,1106.0,1547.0
1,1,303,0,35004.0,103.0,1351.02,2,5,5,8,1,5,118.0,1,4388.0,17.59000015258789,110800.0,138.2899932861328,1316.0,1407.0
1,3,131,0,35614.0,87.0,107.01,1,1,5,5,2,1,145.0,1,4421.0,66.02999877929688,73700.0,119.70999908447266,760.0,990.0
1,3,270,0,35614.0,47.0,638.0,2,2,5,5,2,1,219.0,1,1649.0,29.290000915527344,73700.0,109.81999969482422,509.0,732.0
1,3,296,1,35004.0,103.0,1580.06,2,5,3,8,2,5,44.0,1,6723.0,20.479999542236328,110800.0,122.86000061035156,2161.0,2511.0
1,1,215,0,40380.0,69.0,510.0,2,5,5,8,1,5,230.0,1,2814.0,5.610000133514404,68500.0,79.31999969482422,757.0,1189.0
1,3,137,0,45060.0,67.0,112.41,2,1,5,5,1,2,112.0,1,2447.0,9.640000343322754,68000.0,170.4499969482422,805.0,822.0
1,1,193,0,40380.0,55.0,124.02,2,2,5,5,1,2,138.0,1,6204.0,4.53000020980835,68500.0,187.6000061035156,2140.0,2312.0
2,3,329,0,35004.0,103.0,1580.11,2,2,5,5,1,2,105.0,1,4744.0,14.460000038146973,110800.0,109.8000030517578,1630.0,1435.0
1,3,420,0,35614.0,47.0,742.0,2,5,5,8,1,5,113.0,1,3590.0,57.68999862670898,73700.0,110.0199966430664,514.0,665.0
1,3,320,1,35614.0,85.0,248.0,2,5,5,8,1,5,43.0,1,4908.0,8.5,73700.0,115.58000183105467,1227.0,1684.0
2,1,108,0,40380.0,55.0,131.01,2,2,5,5,1,2,81.0,1,6423.0,21.190000534057617,68500.0,98.9800033569336,2344.0,2833.0
1,1,235,0,35614.0,85.0,146.07,2,2,5,5,2,1,117.0,1,4909.0,15.09000015258789,73700.0,125.62000274658205,1234.0,1515.0
1,3,171,0,10580.0,83.0,520.04,2,2,5,5,1,2,101.0,1,5990.0,7.909999847412109,83100.0,130.5800018310547,2063.0,2471.0
